投稿日,タイトル,再生数
2017-09-15,【プレゼント企画】◯ンテンドースイッチ ◯プラトゥーン2セット100台100名様にプレゼント！,2023501
2017-09-14,【超閲覧注意】「水で大きくなる恐竜」って他の液体だとどうなるの！？,7766014
2017-09-13,「人間ローションボウリング」,4287999
2017-09-11,【ゲスト多数】太っている人に「なぜ太っているのか」聞いてみた,4696616
2017-09-10,【ドベは罰】外国人に好かれる「日本語Tシャツ」対決！！！,2360420
2017-09-09,【生放送】てつしばゆめに質問コーナー！！！,1250353
2017-09-04,逆田蝉丸（４６）,5046591
2017-09-03,【生放送】東海オンエア質問コーナー！！！,2842835
2017-09-02,夏の日差しってどれくらいの料理までなら出来るの！？,12652077
2017-08-31,【一日十善】一番えらい奴は誰？見知らぬ人に感謝され選手権！！,3546958
2017-08-30,【負けたら地獄】でかいもの持ってきた奴が勝ち選手権！！！,5334623
2017-08-29,『女体盛り』ならぬ『男体盛り』でも興奮するのか！？,3131786
2017-08-28,「標準語の文章」をいろんな「方言」に言い換えるクイズ！！！,4961658
2017-08-27,【検証】めちゃくちゃ汗かけばもうトイレに行かなくていいんじゃね？,6480917
2017-08-25,【勝手に笑え】お題は絵！答えも絵！説明無しの絵だけ大喜利！！,1486760
2017-08-25,【生放送】おかずは自由！30分でご飯どれだけ食えるか対決！！！,2803846
2017-08-24,生きててよく見る「あれ」って意外と描けないんじゃね！？,5665379
2017-08-23,【何だこれ】意味わからんものの使い方見ただけで予想大会！！,9538525
2017-08-22,【堕落男に地獄の罰】一週間ラジオ体操の刑！！！,5393795
2017-08-20,とにかくたくさん蚊に刺された奴が勝ち選手権！！！,7414748
2017-08-19,【生呑み】誰が酔ってるのか当てろ！！！,1922540
2017-08-19,【伊能忠敬すごい】歩いて書いた地図ってどれくらい正確なの？,3632705
2017-08-18,【検証】ドッキリ７連発したら何個引っかかってくれるのか！？,5563138
2017-08-17,【全7問】波乱万丈！YouTube予測変換当てバトル！！！,7369532
2017-08-16,リレー方式でダメージジーンズ作ったらまさかの結果に!?,7821590
2017-08-15,【五者五様】人と被ったら負け！唯一無二対決！！！,12074946
2017-08-14,【左ハンドル】コインパーキング出るの一番早い奴が勝ち！！！,11147937
2017-08-13,【何その音】意味不明なオノマトペを想像で作り対決！！！,3428385
2017-08-12,【難問続出】世界に通用する天才は誰だ！外国なぞなぞ大会！,13352800
2017-08-11,【激痛】ガムテープぐるぐる一心同体３本勝負！！！,2184485
2017-08-10,自転車の部品一つずつ外してったらいつ壊れるのか！？,4425254
2017-08-09,【跳躍】深夜のゴキブリ捕獲大作戦３,1640306
2017-08-07,ゴキブリにツノをつけてカブトムシにしようとしたら...,4088016
2017-08-06,【わからなかったらジジイ】JK言葉の意味当てクイズ！,5190013
2017-08-05,【ドベは暴露】原始的な物で火をつけるバトル！！,2903036
2017-08-04,【隠し撮り】順番に部屋からメンバーが消えたらいつ気づくのか！？,5910265
2017-08-03,【普通に怖い】撮影中に口論→ガチ喧嘩ドッキリ！！！,8583570
2017-08-02,【vsはじめ】両方仕掛け人のブチギレドッキリ！どっちが勝つ！？,6245178
2017-07-31,【ブチギレ】過酷な罰ゲームのせいで過去最悪の空気に！！！,5544272
2017-07-30,【すげえ虫取ったら勝ち】第一回虫取り王！,3803176
2017-07-29,「オープンカー」×「洗車」＝目は覚める？,8347036
2017-07-28,実写版　ドラゴンクエスト,6531153
2017-07-27,あの「有名な音」たちにこんな歌詞があるの知ってましたか？,7357016
2017-07-26,第１回　口ゲンカトーナメント！,7896491
2017-07-25,【告知あり】サブリミナルって本当に効果あんの！？,1315027
2017-07-24,【下ネタ注意】第１回 映画パロディAVパロディ選手権！！,4897820
2017-07-20,てつや新居に引っ越し！！！全部紹介します！！！,6311996
2017-07-19,【まさかの感動】選手権で勝った奴が勝ち選手権！！！,11870430
2017-07-17,とにかく自慢しまくれ！自分プレゼン大会！！！りょう編,6643036
2017-07-17,とにかく自慢しまくれ！自分プレゼン大会！！！としみつ編,4653043
2017-07-17,とにかく自慢しまくれ！自分プレゼン大会！！！ゆめまる編,2742670
2017-07-17,とにかく自慢しまくれ！自分プレゼン大会！！！てつや編,4919634
2017-07-17,とにかく自慢しまくれ！自分プレゼン大会！！！虫眼鏡編,8972240
2017-07-16,とにかく自慢しまくれ！自分プレゼン大会！！！しばゆー編,5699172
2017-07-15,西野カナの歌詞って素人が考えても区別つかないんじゃね？,8408038
2017-07-13,東大入試の難問？ 多分一人くらい解けるでしょ！！,8547672
2017-07-12,2ロール使ってケツ拭いた時みなさんどうしてます？2017年7月NG集,2855072
2017-07-11,【ドッキリ】てつやのBMWを勝手に痛車にして返してあげた,8847192
2017-07-10,【人体実験】ガスマスクつけたら絶対に臭くないんじゃね？,2068167
2017-07-09,【検証】石を１万回蹴ったらどうなるのか？,8999238
2017-07-08,何もかも1回で使い切ってしまう男,11619511
2017-07-07,てつやのシールだらけの車を売ることにしました,1984849
2017-07-06,どれくらい無茶なことしたらしばゆーは隠し撮りに気づく！？,6188391
2017-07-05,一番バカなやつは日本地図の中で引いたとこに今すぐ行きます！！！,7665299
2017-07-04,【第一回】嫌いな食べ物大食い選手権！！！,12104692
2017-07-02,【妊娠必至】メンバー全員の「耳攻めボイス」作ってみた！！！,3548988
2017-07-01,皆様に大切な報告があります,3268998
2017-07-01,くじ引きでメンバーのキャラ設定新しく決めました,2746538
2017-06-30,誰でも魔球が投げれる！？罰ゲームを賭けたウィッフィルボール対決！！！,8863613
2017-06-29,【大発見】ポスト前で手紙を預かって代わりに配達したら郵便局員よりも早いんじゃね？,2270964
2017-06-28,【第一回】待ち合わせイケてる奴選手権！！！,4159889
2017-06-26,駄菓子だけで一番美味い料理作ったやつが勝ち対決！！！,8334463
2017-06-24,【あなたならどう使う？】１万円無駄遣い選手権！！！,6898297
2017-06-22,【面白】ストップモーション動画対決！！！【高品質】,8857932
2017-06-21,映画「暗い光の中で。」,2098593
2017-06-20,映画館を貸し切って明日の動画の完成披露試写会してみた。,1220513
2017-06-19,面白いスローモーション動画を作ってみたかった,2628759
2017-06-17,第二回「YouTuberのサムネ当て選手権！」,3461231
2017-06-16,【徹底検証】川と海の境界はどこなのか？　後編,5393435
2017-06-15,【徹底検証】川と海の境界はどこなのか？,6615939
2017-06-13,【MV】誰もが知ってるあの超有名替え歌を完全実写化！！！,1792706
2017-06-12,「一番〇〇」な友達は誰だ！？　第一回友達王！！,6996904
2017-06-11,【20時間】開店から閉店までボウリングし続けたら人はどうなる！？後編,3490853
2017-06-10,【20時間】開店から閉店までボウリングし続けたら人はどうなる！？,4222054
2017-06-09,【ドッキリ】くじびきで部屋を勝手に模様替えしちゃったよ,3130501
2017-06-08,【完全にコナン】30km/hで走れる電動スケートボード！！！,8785664
2017-06-07,欅坂46のダンスって素人が考えても見分けつかないんじゃね？,11796618
2017-06-06,【第一回】YouTuber百人一首！！！,1708315
2017-06-05,女子人気だけを考えた最強の動画がついに完成しました。,5376092
2017-06-04,地元の駅で知り合いに会うまで帰れません！！,7421110
2017-06-03,【2097年6月3日のネタ会議の様子】ドッキリもしとる,2161860
2017-06-02,【分かって当然】誰もが聞いたことある日常の音クイズ！！！,3654206
2017-05-31,【頭脳戦】嘘の雑学を見抜け！うんちくダウト！！,7131003
2017-05-30,CMで流れる「コ〜ジマ！」みたいなやつを作りたい！,5170982
2017-05-28,「全裸でホラー映画を観ると８倍怖い説」を検証！！！,3771371
2017-05-27,【討論】実現不可能な没ネタをなんとか可能にする会議！！！,3039259
2017-05-26,【検証】｢山菜｣って別にどんな植物でもいいんじゃね？,12427223
2017-05-25,【親必見】「うんこ漢字ドリル」の内容が面白すぎる,1766406
2017-05-24,てつやはブスになりしばゆーはパパになり...2017年5月NG集,2393489
2017-05-23,【全４問】クイズ！本当に〇〇してるのはどっちだ！？,7698047
2017-05-21,当たり前のことを論破しろ！　第一回「弁論王」！！,4993755
2017-05-20,【アジア王者×ボロ車】vs【素人×BMW】ガチンコレースバトル！！！,3011379
2017-05-19,【別れ】廃車が決定した愛車の最期のドリフトがカッコよすぎた。,4157088
2017-05-18,てつやの髪型総選挙ついに開票！次の髪型はこれに決定だ！！！,3788599
2017-05-17,三年前のあの動画を完全再現してみた！！！,3859110
2017-05-16,別々に撮った動画を合成したら最初と最後が面白すぎた。,11001496
2017-05-15,自然な会話で「あの方言」３つ出るまで帰れません！！！,2070218
2017-05-14,【めちゃむずい】想像だけでコーラ作り対決！！,22146815
2017-05-13,てつやの次の髪型を皆さんの投票で決めます！,2572757
2017-05-12,第一回「YouTuberのサムネ当て選手権！」,5452433
2017-05-11,沖縄の海で銛突きバトルしたら超猛毒の魚獲れた！！！,1196894
2017-05-10,酔っ払って財布を無くした男の行動がヤバすぎて絶句。,4708333
2017-05-08,【聞き込み調査】沖縄に「具志堅さん」って本当にいるの！？,1160260
2017-05-07,【地獄再び】24時間二人三脚でも沖縄を大満喫できるか！？ 【後編】,5202588
2017-05-06,【地獄再び】24時間二人三脚でも沖縄を大満喫できるか！？,6804382
2017-05-05,【俺らは大人】沖縄？そんなもん楽しいわけがねえだろ！！！！,3665005
