投稿日,タイトル,再生数
2020-06-17,YouTuberを生年月日占いしまくって誰が最強か決めますw【2020生年月日占い】,1682993
2020-06-12,まるお&もふこ２歳の誕生日に高級自動トイレプレゼント！,6665084
2020-06-10,ヒカキン&まるお&もふこで雑誌の表紙になりました！【人生初】,866356
2020-06-07,まるお&もふこを隠しカメラで盗撮したら信じられない光景が!!!【ヒカキンTV】,8878897
2020-06-05,【開封レビュー】これぞユーチューバーPC！Macbook Pro13インチ2020モデルフルスペックがキタ！【ヒカキン流成功術を語る】,1858367
2020-06-03,【謎】セブンの超激うまポテトにそっくりなポテト売ってたので食べ比べしたら…【セブンイレブン】,2573168
2020-05-30,【開封レビュー】iPad Pro2020 フルスペックをまるお&もふこのために購入【メッセージ刻印入り】,3481693
2020-05-29,ウィーアー!  HIKAKIN & SEIKIN - ワンピース アニメ 主題歌 / 「ONE PIECE MUUUSIC COVER ALBUM」,3535443
2020-05-27,ウーバーイーツで高級焼き芋食べたら美味すぎて気絶☆【Uber Eats】,1739706
2020-05-25,立ち上げ３日で募金２億円突破！18万人の皆さん本当にありがとうございます！【コロナ医療支援募金】,1268207
2020-05-24,【ランキング】ヒカキンがハマってるコンビニおやつトップ３【2020年5月編】,2466471
2020-05-20,1億円寄付してコロナ医療支援募金を立ち上げました。僕と一緒に募金して命を守る人を支えませんか？,4074247
2020-05-16,YouTubeテーマソング1億再生突破の瞬間、信じられないことが起こりました…,3544709
2020-05-15,怪しい女性につけられて盗撮された時の記録動画,2268233
2020-05-13,【エゴサ】ツイッターで『ヒカキン キモい』で検索したらヒド過ぎてブチ切れ反撃！【エゴサーチ】【Twitter】,3517097
2020-05-09,【エゴサ】ツイッターで『ヒカキン嫌い』で検索したら涙が…【エゴサーチ】【Twitter】,6548332
2020-05-08,何でも言い当てるAI『アキネーター』にケンカ売ったら完全勝利www【まるおも知らないの? 】【ヒカキンとデカキンも区別できないの?  】,14670849
2020-05-05,【開封】UUUMから謎の超巨大ダンボールが届き大はしゃぎする31歳ヒカキン,5600539
2020-05-02,コロナ感染して集中治療室から復活した方にインタビューしたら恐怖でしかなかった…【拡散希望】,3908640
2020-04-29,デカキン家に突撃したら猫ちゃんかわいすぎた…【ブチャ吉&ミニたん】【ヒカキンTV】,5026794
2020-04-26,【悲報】新iPhone SE全色自分ごと水没！４万円台で買えるコスパ抜群のiphone!【開封レビュー】【カメラ比較】【ヒカキンTV】,4130068
2020-04-24,スーパー店員時代のヤバい話・変なお客さん【金隠しおじさん&クーラーおじさん】,5104940
2020-04-21,国からもらったマスク誕生日に開封レビューしてみたw【31歳】,3897824
2020-04-19,【悲報】ヒカキン、斉藤さんでブチギレられる…コロナのこと聞いたら危機感ないので注意してみた,8263825
2020-04-17,ヒカキン×香取慎吾の質問コーナーで裏話や突っ込んだこと沢山聞けましたwww,1651208
2020-04-14,1000万円のヒカキンゲームスタジオついに完成！【ゲーミングPC】,6904954
2020-04-10,小池都知事にコロナのこと質問しまくってみた【ヒカキンTV】【新型コロナウイルス】,11329847
2020-04-08,【開封】ニンテンドースイッチどうぶつの森セット&スイッチライトコーラル！【Nintendo Switch】,4015228
2020-04-07,僕の地元でコロナが。緊急事態宣言が出ても帰省は控えよう【拡散希望】,1795138
2020-04-04,店員さんに優しくしてあげよう。,2640317
2020-04-03,【削除覚悟】きりたんぽ同士で無理やり共食いさせてみた…【衝撃映像】,3944659
2020-04-02,自宅で本気の味噌ラーメン作ったらお店レベルにwww【麺処くるり】【ヒカキン&セイキン】,12576164
2020-03-28,LINEでビデオ通話したら香取慎吾さんドッキリ【後編】ユーチューバーにかけまくるw【ヒカキンTV】,6720859
2020-03-27,若いみんなへ、ヒカキンより。,5630408
2020-03-27,LINEでビデオ通話したら香取慎吾さんドッキリ【前編】ユーチューバーにかけまくるw【ヒカキンTV】,10522522
2020-03-25,【ドッキリ】デカキンUUUM加入！サプライズで大号泣!?【UUUM新オフィス紹介】,4839250
2020-03-21,【ドッキリ】デカキンに無断で２人一緒に金髪にしてみたら発狂w【ヒカキンも金髪】,5050458
2020-03-20,【費用????万円】渋谷に超巨大ヒカキントラック走らせてみたwww,1465805
2020-03-18,BTSに間違われて空港がパニックになりました…【ヒカキンTV】,4202160
2020-03-13,卒業式が出来なかったみんなへ、ヒカキンより。,4542114
2020-03-08,【感動】まるおともふこがもう一匹の兄弟と再会！もふこに超ソックリでビックリ!?【家族再会】,8983142
2020-03-06,【拡散希望】マスク詐欺が許せない。その手口と被害防止について【家族を守ろう】【注意喚起】,3767264
2020-03-04,炎上中に質問100個答えますw【登録者800万人記念生配信】,4068544
2020-03-02,【デマで炎上】トイレットペーパー不足はヒカキンが買い占めたせい【マスク不足について】,7776114
2020-03-01,人間より大きい超巨大わたあめ作ったら大変すぎたwww,2153079
2020-02-28,【旅動画】総額120万円の高級ニューヨーク旅 & ヒカキン流緊急パッキング！【NewYork旅行】,4235963
2020-02-25,【ランキング】ヒカキンが選ぶマジでウマいセブンのおにぎりTOP５発表！,3629391
2020-02-21,ママと初めてのウーバーイーツ食べ放題で大パニックwww【Uber Eats】,5735902
2020-02-15,【わたあめ王決定戦】わたあめ作り＆ 大食いバトルで１位は誰だ!!!【ヒカキンvs関根りさvsマスオ】,1600128
2020-02-14,【超簡単】カップヌードルチャーハンを７種類作って1位を決めたらまさかの結果に!!【炒飯】,7917974
2020-02-09,ヒカキン&デカキンがイケメンメイクして渋谷のど真ん中で気づいてもらえるまで帰れませんwww,4414527
2020-02-05,【予算数百万円】札幌雪まつりにヒカキン&セイキンの超巨大雪像作ってみた！,3206163
2020-02-01,ランボルギーニを手で押して動かす男ヒカキン！！！【アヴェンタドールS】,1971254
2020-01-31,【豆55万粒】100人の子供 vs ヒカキン赤鬼やったら鬼が窒息して即死しました【節分】,7923901
2020-01-25,【旅動画】大阪でたこ焼き&ラーメンのグルメ旅！ヒカキン&はじめしゃちょーが行く！,4840544
2020-01-23,【800万円のPC】Mac Proフルスペック&Pro Display２台を開封レビュー！【ヒカキンTV】,5530833
2020-01-21,【拡散希望】ヒカキンと一緒にオーストラリア森林火災の被災地に募金しませんか？【コアラを助けたい】【寄付の方法】,1826281
2020-01-19,【ヒカキンアニメ】第4話 セイキンとランボルギーニ【グラサン泥ボーヒカキン】,5574533
2020-01-17,【財布紛失から1ヶ月】ヒカキン、激レアな新しい財布を買う！,4318208
2020-01-12,ヒカキン氏、うんこ食べて炎上【閲覧注意】,4830566
2020-01-10,【YouTuber夢あるね】マスオに年収聞いたら予想外過ぎて震えました… 【月収暴露】,2769834
2020-01-07,220万の財布無くして、イジメられて、生きていく。【ヒカキン】,3589732
2020-01-01,真冬の川に転落して大変なことになりました…【2020年お正月ダイブ】,9911627
2019-12-30,【ヒカキンTV 2019】名場面動画メドレー！,2371440
2019-12-28,笑点 × ヒカキン！！！！！,954890
2019-12-28,まるお&もふこLINEスタンプを巨大プリントして2匹にお気に入り選んでもらったwww,4339991
2019-12-26,Mステの裏側を撮影してきました！タモリさんのマイクの温もりを感じる兄弟【12/27(金) 夜7時〜HIKAKIN & SEIKIN見てね！】,1187015
2019-12-25,【旅動画】伝説のラーメン屋『麺処くるり』の味噌ラーメンを求めて岡山の旅！【ヒカキン&セイキン】,6667764
2019-12-24,【事件】220万ガチで紛失しました。【財布落とした】【人生最悪のクリスマス】,6563165
2019-12-21,ヒカキン & セイキン - 夢 メイキング,3658275
2019-12-17,【超危険】東京タワーの超高い立ち入り禁止エリア侵入したら怖すぎた…【前代未聞】,2358666
2019-12-16,ヒカキン & セイキン - 夢 レコーディングver.,2810440
2019-12-14,『夢』を忘れていませんか？,1680912
2019-12-14,【ヒカキン初めての台湾】タピオカの旅！後編【VLOG】,2441985
2019-12-11,700万円のパソコン Mac Proフルスペック購入の瞬間【Apple信者ヒカキン】,1788417
2019-12-09,【ヒカキン初めての台湾】タピオカの旅！前編【VLOG】,3672419
2019-12-06,【クイズ】この動画にはいつもと違うところが５つあります。全部わかるかな?【問題】,3119660
2019-12-05,絶対につかめない謎の物体 vs 絶対に滑らないスプレー!!!【ローション vs 滑り止めスプレーもあるよw】,5779232
2019-11-30,北海道で動物たちとキャンプ！テントでおサルさんと寝てみたw【ヒカキン&セイキン】,13339340
2019-11-29,【新曲】ヒカキン & セイキン『夢』,1778663
2019-11-28,【75万円ノートPC】フルスペック16インチMacBookPro開封レビュー！【ヒカキン流成功術をひたすら語る】,1686664
2019-11-23,【◯◯◯万円!?】Nintendo TOKYOの商品全部買ったら大変な金額にwww【ニンテンドートウキョウ】,10952344
2019-11-21,「アナと雪の女王２」♪『イントゥ・ジ・アンノウン〜心のままに』 YouTuber ver.【アナ雪2】,7674151
2019-11-20,【ローソンくじ】ヒカキンvsセイキン兄弟対決！ くじ引きバトルしたら神引き連発www,3085284
2019-11-18,【ローソン】悪魔のおにぎりヒカキン&セイキンコラボがついに発売!!!【激ウマ】,1411707
2019-11-16,芸能人診断をまるお&もふこと一緒にしたらまさかの結果で大爆笑www【SNOWカメラアプリ】,4556101
2019-11-13,【開封レビュー】AirPods Proに衝撃を受けて固まった兄弟がこちらwww,3020686
2019-11-09,業務用マシンでたこ焼き100個一気に焼くチャレンジでパニックwww【素人】,4897958
2019-11-02,【大暴走】色んな球技でボウリングしたら良いスコア出せるんじゃないか説www,4743310
2019-10-31,iPhone 11 Proを1ヶ月使ってわかった良いところ悪いところ徹底レビュー！,3763135
2019-10-26,【スライム700ℓ】超巨大スライムプールでASMRやったら大変なことにwww【ヒカキンTV】,19926720
2019-10-24,誰でもヒカキンになれるおもちゃ『ヒカキンボックス』がついに登場！【HIKAKIN BOX】,9410691
2019-10-22,【100個開封!?】キティちゃんチョコエッグでヒカキンキティ当ててコンプするまで終われません!!【ハローキティ】【サンリオ】,6481309
2019-10-21,ベビースターラーメンヒカキン味発売だとぉ!? wwwwww,1865397
2019-10-17,【ニンテンドースイッチライト】全カラー開封レビュー！普通のスイッチと比較してみた！【Nintendo Switch Lite】,5810046
